lat,lon,id,heading_forward,heading_back,heading_forward_plus_90,heading_forward_minus_90,delta
55.64993650292657,12.509211538826309,45329,15.474917272030638,-164.52475800280297,105.47491727203064,-74.52508272796936,0.0047279147243911
55.71089766794648,12.512267802070063,45330,-81.25603791227842,98.74392165237424,8.743962087721584,-171.25603791227843,0.0002540496322734
55.674705967560136,12.61349330532134,45331,-122.16528066042088,57.83432690601347,-32.16528066042088,-212.16528066042088,0.0025215200274411
55.67712447885705,12.581777645995825,45332,-50.45300577447998,129.5468541154636,39.54699422552002,-140.45300577447998,0.0009360426054888
55.69966930262223,12.554781453692994,45333,-149.16225767356335,30.837671045328023,-59.16225767356335,-239.16225767356332,0.0005938765744114
55.66002589553597,12.507461231842129,45335,-94.63817256978616,85.36166171760627,-4.638172569786164,-184.63817256978612,0.0010045162440633
55.70650515927407,12.515873643733508,45336,152.3103623414669,-27.689626969198883,242.3103623414669,62.31036234146691,9.502710910753412e-05
55.6536597500595,12.499449346191785,45337,160.74567487637268,-19.25428201747428,250.74567487637268,70.74567487637268,0.0004966825610614
55.66952592106699,12.482895474326074,45338,-109.51757329418405,70.48240998741495,-19.517573294184047,-199.51757329418405,0.0001032369710207
55.68667843853565,12.611846254810043,45339,-24.244047545400107,155.7557158074802,65.75595245459989,-114.24404754540012,0.0023032225302525
55.69553047790406,12.558555522476835,45341,3.7364970448542256,-176.26349055033205,93.73649704485425,-86.26350295514577,0.0006536857417177
55.65580142094546,12.633169009620577,45342,-90.60475049118276,89.39518091429574,-0.6047504911827559,-180.6047504911828,0.0004153977768721
55.72153001713952,12.5714662626785,45343,-18.3633125161138,161.6366140378626,71.6366874838862,-108.3633125161138,0.0008766664428541
55.67228742114841,12.505316320429497,45344,-89.39890081781813,90.60092719616895,0.6010991821818692,-179.39890081781812,0.001041315672437
55.668791802248,12.49185977201359,45348,50.660746614675176,-129.33914757174148,140.6607466146752,-39.33925338532482,0.0007066295273826
55.65782651240458,12.628679028342724,45350,-16.7206267746001,163.27931472216324,73.2793732253999,-106.7206267746001,0.0007549926076224
55.65848299598687,12.53790091702577,45353,12.62618594895588,-167.3737850268083,102.62618594895588,-77.37381405104412,0.0009383331178226
55.71091683676612,12.517243568499088,45355,-160.8714952847097,19.1284965471732,-70.87149528470971,-250.8714952847097,9.443413201803058e-05
55.707635168292896,12.56847879250535,45356,-5.295878808521815,174.70411861257887,84.70412119147818,-95.29587880852182,9.63409269363251e-05
55.72270040010734,12.483005952505463,45359,94.43268411030422,-85.56693643119598,184.43268411030425,4.432684110304223,0.0022998046584129
55.7124701466552,12.593562054123458,45361,-70.67983742399736,109.3199045689636,19.320162576002645,-160.67983742399736,0.0015916572047464
55.68122733992595,12.487442223022711,45362,-19.829104258203948,160.1707406678858,70.17089574179604,-109.82910425820396,0.0017495491868326
55.654064189286046,12.50537919160585,45365,-65.51307904294234,114.48686132750062,24.486920957057663,-155.51307904294234,0.0003728890983177
55.697330310880766,12.529514872934802,45367,144.25905534773506,-35.740926317937294,234.25905534773503,54.25905534773506,0.0001410656122099
55.6612081083421,12.597753679743064,45369,-38.92406235922964,141.07588657807435,51.07593764077036,-128.92406235922965,0.0003774251462073
55.67044230339617,12.481073895128974,45370,-85.00520908498898,94.99445875815688,4.994790915011024,-175.00520908498896,0.0020135550591653
55.69636124877637,12.579718931700503,45371,159.46716195260356,-20.532777931998083,249.4671619526036,69.46716195260356,0.0006584262211304
55.70768269065703,12.500743530871116,45374,88.29357340440211,-91.70603100191131,178.2935734044021,-1.7064265955978897,0.002394970933728
55.66848050406247,12.510025795241685,45375,-74.51242780837404,105.48739441208642,15.487572191625958,-164.51242780837404,0.0011760002867758
55.70201909833049,12.57760712330277,45376,82.03746596179089,-97.96251584323724,172.03746596179087,-7.962534038209114,0.0001104662969709
55.70386903732913,12.5414997250591,45379,18.622628962154156,-161.3772129798969,108.62262896215417,-71.37737103784585,0.0019425662625932
55.666723945144895,12.487647590572855,45381,35.68532023730548,-144.3146456103682,125.68532023730548,-54.31467976269452,0.0002631507613692
55.71711819562574,12.55726111680883,45382,168.56117244860476,-11.438763705506489,258.5611724486048,78.56117244860476,0.0011449869777287
55.69224278802694,12.541052312064894,45385,152.66295516134213,-27.33700734532445,242.66295516134213,62.662955161342126,0.0003489066534494
55.67321978758819,12.506753885900816,45386,16.721628433533876,-163.27829275068942,106.72162843353388,-73.27837156646612,0.0010193840786617
55.66150832325372,12.597317141983966,45387,139.37815035768293,-40.62181479666134,229.37815035768293,49.37815035768293,0.0002527019998359
55.65269183797461,12.590085589429997,45389,-87.675435854027,92.32402999288374,2.3245641459729995,-177.675435854027,0.0032356623279754
55.66094709593728,12.508581135580071,45390,177.7895312947566,-2.210466013292063,267.7895312947566,87.78953129475661,0.0002392866926993
55.70479450071101,12.49245917156336,45391,108.09867849921812,-71.90121827034535,198.09867849921807,18.09867849921811,0.0006353215189386
55.69641301177509,12.587262905288878,45393,-103.9060736960586,76.09388354779361,-13.906073696058613,-193.90607369605863,0.0002613126291002
55.67102103233816,12.494125572469434,45395,175.5689276632468,-4.431057427114382,265.5689276632468,85.5689276632468,0.0006645277247035
55.64670461784553,12.61296516120986,45399,88.40778670867921,-91.59219734764064,178.40778670867925,-1.592213291320789,9.657313862733095e-05
55.64981980000352,12.514938489136222,45400,-73.05462610518552,106.94525852709064,16.94537389481448,-163.05462610518552,0.0007089802762868
55.67174123932783,12.545477692218045,45403,154.8476135767995,-25.15231705933712,244.8476135767995,64.84761357679949,0.0006571707041019
55.68876500924464,12.52666917198894,45404,-152.3814022164711,27.618458002675112,-62.38140221647109,-242.3814022164711,0.0012452231515303
55.665255293221655,12.538544165627462,45405,-163.92939816622135,16.07059110978372,-73.92939816622135,-253.92939816622132,0.000142999859809
55.71307939446143,12.480856803297057,45408,-171.72582220769112,8.274125045729761,-81.72582220769112,-261.7258222076911,0.0012899327761437
55.655074320254336,12.547559691777291,45409,148.07483276527535,-31.9251025317038,238.07483276527535,58.074832765275374,0.0005336859392038
55.65013582180455,12.52813134365651,45410,87.70818275251932,-92.29123732796614,177.70818275251932,-2.2918172474806795,0.0066379451151045
55.67915654294493,12.550491548464269,45411,-159.79271053449756,20.207266085973515,-69.79271053449756,-249.7927105344976,0.0002593824975826
55.66407172402518,12.599601009218144,45413,61.90053671630578,-118.0992564473932,151.9005367163058,-28.09946328369422,0.0013082205577976
55.691255413941306,12.511771087540312,45414,-116.45627720823497,63.54341162461955,-26.456277208234965,-206.45627720823492,0.0019565481637487
55.69821416993052,12.490268317238796,45415,-178.01249773457042,1.9875011778511575,-88.01249773457042,-268.0124977345704,0.0001073321225554
55.722199886392,12.609102785196162,45416,-160.5206579315236,19.479296212848794,-70.5206579315236,-250.5206579315236,0.0005225121853409
55.72382677976268,12.535966352312792,45417,10.291279745193666,-169.70866707136392,100.29127974519366,-79.70872025480634,0.0010507540954547
55.70224145852407,12.57064098441404,45418,132.66995943999032,-47.329770994385854,222.66995943999032,42.66995943999032,0.0018393239655004
55.700715310848736,12.58928375318773,45419,157.9818488520498,-22.01814996609289,247.9818488520498,67.98184885204981,1.2286221460263792e-05
55.688316062032285,12.476175838109258,45420,107.48886011295056,-72.51111414311238,197.48886011295056,17.48886011295056,0.0001582874320656
55.69944276263478,12.52802864518554,45421,54.53954491379367,-125.46032916567415,144.53954491379366,-35.46045508620633,0.0008214900686494
55.68570102201923,12.51380141884783,45422,-154.40315237239497,25.596753834969743,-64.40315237239497,-244.40315237239497,0.000877900967698
55.67646756530164,12.57449289396628,45424,-25.65614090967629,154.34382514620268,64.3438590903237,-115.6561409096763,0.0003173061470755
55.7146430092325,12.481451206904197,45425,108.69112334894942,-71.30881012088071,198.69112334894945,18.691123348949414,0.0004098835315473
55.62167256148873,12.576066465106942,45426,-167.42449568844245,12.575487188512966,-77.42449568844245,-257.42449568844245,0.0002828476695203
55.67970024689944,12.606605405774824,45428,-168.26024673724487,11.739705002851167,-78.26024673724487,-258.26024673724487,0.0008463994188236
